"FID"	"phen"	"x"	"y"	"n_eggs_max"	"pldens_3"	"phen_n3"
2402	6	1499947.27	-17.54160313	1	11.3398011366	4.84639498432602
2403	6	1499947.27	-17.54160313	6	11.3398011366	4.84639498432602
2404	6	1499946.834	-17.48767346	1	13.9703506166	4.81424936386768
2405	6	1499946.834	-17.48767346	0	13.9703506166	4.81424936386768
2406	6	1499948.118	-17.34314195	0	5.68767455128	4.975
2407	6	1499948.116	-17.34314195	0	5.68767455128	4.975
2408	6	1499948.116	-17.34314195	0	5.68767455128	4.975
2409	6	1499948.116	-17.34314195	0	5.68767455128	4.975
2410	6	1499948.116	-17.34314195	0	5.68767455128	4.975
2411	6	1499947.542	-17.11232297	0	6.22089404046	4.94152046783626
2412	4	1499947.542	-17.11232297	0	6.22089404046	4.95321637426901
2413	6	1499947.542	-17.11232297	0	6.22089404046	4.94152046783626
2414	6	1499947.542	-17.11232297	0	6.22089404046	4.94152046783626
2415	6	1499947.542	-17.11232297	0	6.22089404046	4.94152046783626
2416	6	1499947.542	-17.11232297	0	6.22089404046	4.94152046783626
2417	6	1499947.542	-17.11232297	0	6.22089404046	4.94152046783626
2418	3	1499947.542	-17.11232297	0	6.22089404046	4.95906432748538
2419	6	1499947.542	-17.11232297	0	6.22089404046	4.94152046783626
2420	4	1499946.174	-17.04545018	0	16.4231602668	4.75324675324675
2421	4	1499946.096	-16.93759085	0	16.3520643349	4.73260869565217
2422	6	1499945.868	-17.14683796	0	18.0583667003	4.73267326732673
2423	6	1499945.868	-17.14683796	0	18.0583667003	4.73267326732673
2424	6	1499945.868	-17.14683796	0	18.0583667003	4.73267326732673
2425	5	1499945.965	-16.64205627	0	14.6813099355	4.70217917675545
2426	3	1499945.768	-16.64205627	0	16.1032285733	4.70640176600442
2427	3	1499945.315	-16.90091867	0	17.9517228025	4.71881188118812
2428	3	1499945.315	-16.90091867	0	17.9517228025	4.71881188118812
2429	5	1499949.379	-5.932638748	0	0.507871641231	4.91666666666667
2430	6	1499949.602	-21.24936334	0	1.03089101242	5.10344827586207
2431	6	1499949.606	-21.24936334	5	1.03089101242	5.10344827586207
2432	6	1499949.606	-21.24936334	1	1.03089101242	5.10344827586207
2433	6	1499934.846	-5.889281541	4	4.78364050286	3.66964285714286
2434	6	1499934.422	-5.542781544	0	5.18271792573	3.69090909090909
2435	2	1499933.624	-6.445781537	0	5.93490955548	3.86363636363636
2436	4	1499933.687	-6.643181535	0	5.91714598648	3.83544303797468
2437	5	1499933.677	-6.939281533	0	5.86483496747	3.82098765432099
2438	4	1499933.576	-6.701981535	0	6.24391587211	3.81987577639752
2439	4	1499933.576	-6.701981535	0	6.24391587211	3.81987577639752
2440	4	1499933.576	-6.701981535	0	6.24391587211	3.81987577639752
2441	2	1499933.576	-6.701981535	0	6.24391587211	3.83229813664596
2442	2	1499933.576	-6.701981535	0	6.24391587211	3.83229813664596
2443	3	1499933.55	-6.746081535	0	6.35793500452	3.88372093023256
2444	2	1499933.55	-6.746081535	0	6.35793500452	3.88953488372093
2445	3	1499933.525	-7.142981531	0	6.20446053024	3.89655172413793
2446	4	1499933.305	-6.546581536	0	6.68051684826	3.96590909090909
2447	1	1499933.305	-6.546581536	0	6.68051684826	3.98295454545455
2448	2	1499933.311	-6.638981536	0	6.52000317416	3.91954022988506
2449	2	1499933.311	-6.638981536	0	6.52000317416	3.91954022988506
2450	2	1499933.311	-6.638981536	0	6.52000317416	3.91954022988506
2451	5	1499933.521	-6.187481539	0	5.67684441404	3.85815602836879
2452	5	1499933.521	-6.187481539	0	5.67684441404	3.85815602836879
2453	6	1499933.521	-6.187481539	0	5.67684441404	3.85106382978723
2454	6	1499933.521	-6.187481539	0	5.67684441404	3.85106382978723
2455	5	1499933.861	-5.704481543	0	5.25191590009	3.72033898305085
2456	5	1499933.861	-5.704481543	0	5.25191590009	3.72033898305085
2457	5	1499933.771	-5.786381542	0	5.19818630281	3.72268907563025
2458	5	1499933.771	-5.786381542	0	5.19818630281	3.72268907563025
2459	4	1499933.771	-5.786381542	0	5.19818630281	3.73109243697479
2460	3	1499933.698	-5.885081541	0	5.42916600724	3.72131147540984
2461	1	1499933.22	-13.39039064	0	27.5907823082	3.32405063291139
2462	5	1499933.22	-13.39039064	0	27.5907823082	3.31392405063291
2463	4	1499933.22	-13.39039064	0	27.5907823082	3.31645569620253
2464	4	1499933.22	-13.39039064	0	27.5907823082	3.31645569620253
2465	6	1499933.22	-13.39039064	0	27.5907823082	3.31139240506329
2466	4	1499933.08	-13.59359105	0	29.8921318519	3.36865342163355
2467	1	1499933.021	-13.69307458	0	31.5289117464	3.34710743801653
2468	4	1499933.021	-13.69307458	0	31.5289117464	3.34090909090909
2469	5	1499933.021	-13.69307458	0	31.5289117464	3.33884297520661
2470	4	1499932.915	-13.62745778	0	31.4766028874	3.2992125984252
2471	5	1499932.915	-13.62745778	0	31.4766028874	3.29724409448819
2472	4	1499932.915	-13.62745778	0	31.4766028874	3.2992125984252
2473	5	1499932.915	-13.62745778	0	31.4766028874	3.29724409448819
2474	6	1499933.156	-13.68884124	0	30.7478541764	3.35840707964602
2475	5	1499933.165	-13.86240825	0	32.4204434512	3.30997876857749
2476	6	1499933.165	-13.86240825	0	32.4204434512	3.30785562632696
2477	4	1499933.165	-13.86240825	0	32.4204434512	3.31210191082803
2478	6	1499933.061	-13.88992497	0	33.5259356563	3.31755424063116
2479	6	1499933.061	-13.88992497	0	33.5259356563	3.31755424063116
2480	4	1499933.061	-13.88992497	0	33.5259356563	3.32149901380671
2481	6	1499932.964	-13.79044144	0	32.9944940447	3.30268199233716
2482	6	1499932.964	-13.79044144	0	32.9944940447	3.30268199233716
2483	6	1499932.964	-13.79044144	0	32.9944940447	3.30268199233716
2484	1	1499933.245	-13.94919176	0	33.5202401918	3.30720338983051
2485	2	1499933.245	-13.94919176	0	33.5202401918	3.30508474576271
2486	2	1499933.245	-13.94919176	0	33.5202401918	3.30508474576271
2487	4	1499933.245	-13.94919176	0	33.5202401918	3.30084745762712
2488	4	1499933.245	-13.94919176	0	33.5202401918	3.30084745762712
2489	6	1499933.218	-14.3894593	0	36.1287233608	3.31467181467181
2490	3	1499933.125	-14.38734263	0	36.3209217313	3.29390018484288
2491	2	1499932.911	-14.69214324	0	40.5041320575	3.29800307219662
2492	4	1499932.911	-14.74294334	0	40.4423879538	3.28899082568807
2493	2	1499932.767	-14.35135923	0	39.8271335421	3.2787610619469
2494	2	1499932.767	-14.35135923	0	39.8271335421	3.2787610619469
2495	1	1499932.765	-14.64134314	0	39.9737585775	3.27019089574156
2496	6	1499932.562	-14.44237608	0	40.651502217	3.2936400541272
2497	5	1499932.367	-14.44237608	0	39.9507192628	3.27813712807245
2498	3	1499932.367	-14.44237608	0	39.9507192628	3.28072445019405
2499	2	1499932.627	-14.9355604	0	43.9834746599	3.21910828025478
2500	4	1499932.568	-15.08372736	0	44.8511577193	3.22426470588235
2501	4	1499932.568	-15.08372736	0	44.8511577193	3.22426470588235
2502	4	1499932.568	-15.08372736	0	44.8511577193	3.22426470588235
2503	3	1499932.568	-15.08372736	0	44.8511577193	3.22549019607843
2504	3	1499932.568	-15.08372736	0	44.8511577193	3.22549019607843
2505	3	1499933.169	-14.94191041	0	38.6851981319	3.32978723404255
2506	5	1499933.258	-15.09219404	0	37.9490216801	3.3879472693032
2507	4	1499933.258	-15.09219404	0	37.9490216801	3.38983050847458
2508	2	1499933.205	-15.18321089	0	40.50860439	3.34931506849315
2509	5	1499933.205	-15.18321089	0	40.50860439	3.34417808219178
2510	6	1499933.205	-15.18321089	0	40.50860439	3.34246575342466
2511	6	1499933.218	-15.25941104	0	41.2800249575	3.34982935153584
2512	1	1499933.249	-15.33984454	0	39.5767457948	3.37455197132616
2513	1	1499933.249	-15.33984454	0	39.5767457948	3.37455197132616
2514	5	1499933.249	-15.33984454	0	39.5767457948	3.3673835125448
2515	3	1499933.249	-15.33984454	0	39.5767457948	3.37096774193548
2516	2	1499933.178	-15.4372114	0	40.736380948	3.36868686868687
2517	5	1499932.987	-15.39064464	0	43.4480790061	3.28739002932551
2518	1	1499932.987	-15.39064464	0	43.4480790061	3.29325513196481
2519	3	1499932.875	-15.49224484	0	44.6085281455	3.26265389876881
2520	2	1499932.875	-15.49224484	0	44.6085281455	3.2640218878249
2521	2	1499932.866	-15.58749503	0	44.5939547716	3.27459016393443
2522	4	1499932.869	-15.59596172	0	44.5671860472	3.27359781121751
2523	3	1499932.869	-15.59596172	0	44.5671860472	3.2749658002736
2524	3	1499932.813	-15.49647819	0	45.0123637151	3.25198938992042
2525	5	1499932.805	-15.60231173	0	44.9971433695	3.27102803738318
2526	3	1499932.873	-16.05739597	0	43.6610158678	3.29901269393512
2527	3	1499932.873	-16.05739597	0	43.6610158678	3.29901269393512
2528	2	1499932.318	-15.29327778	0	45.3412411514	3.2454954954955
2529	1	1499932.432	-15.44144474	0	45.2670732655	3.22118742724098
2530	4	1499932.432	-15.44144474	0	45.2670732655	3.21769499417928
2531	2	1499932.432	-15.44144474	0	45.2670732655	3.22002328288708
2532	3	1499932.473	-15.62347844	0	44.7592669461	3.23058542413381
2533	3	1499932.418	-15.84572888	0	44.5414425603	3.22169811320755
2534	3	1499932.418	-15.84572888	0	44.5414425603	3.22169811320755
2535	1	1499932.418	-15.84572888	0	44.5414425603	3.22405660377358
2536	2	1499932.557	-15.97061247	0	45.9039426156	3.2311377245509
2537	2	1499932.557	-15.97061247	0	45.9039426156	3.2311377245509
2538	3	1499932.557	-15.97061247	0	45.9039426156	3.22994011976048
2539	3	1499932.557	-15.97061247	0	45.9039426156	3.22994011976048
2540	3	1499932.219	-15.79281211	0	44.1295620901	3.21997755331089
2541	1	1499932.219	-15.88594563	0	44.1790346933	3.21324354657688
2542	2	1499932.219	-16.01717923	0	44.7727059322	3.19800884955752
2543	4	1499932.107	-15.76741206	0	44.6312025219	3.20518358531318
2544	3	1499932.132	-15.81821216	0	44.7404979861	3.20521172638436
2545	2	1499932.149	-15.88171229	0	44.3133769201	3.20087815587267
2546	2	1499932.149	-15.88171229	0	44.3133769201	3.20087815587267
2547	4	1499932.035	-16.04257928	0	44.9327895412	3.18172268907563
2548	5	1499932.035	-16.04257928	0	44.9327895412	3.18067226890756
2549	5	1499932.035	-16.04257928	0	44.9327895412	3.18067226890756
2550	2	1499932.035	-16.04257928	0	44.9327895412	3.18382352941176
2551	5	1499932.138	-15.49224484	0	45.5426273419	3.24281150159744
2552	4	1499931.899	-15.25094436	0	45.2625402021	3.25126135216953
2553	6	1499931.954	-15.4372114	0	45.6461872582	3.23589743589744
2554	2	1499931.969	-15.54516162	0	45.2587547761	3.2184265010352
2555	3	1499932.024	-15.69121191	0	44.6703596588	3.20842105263158
2556	6	1499931.713	-15.29539445	0	44.9539862205	3.22859922178988
2557	3	1499931.626	-15.24671102	0	44.9653557629	3.2373689227836
2558	2	1499931.626	-15.24671102	0	44.9653557629	3.23832221163012
2559	2	1499931.541	-15.43297806	0	44.7635726258	3.22148916116871
2560	6	1499931.541	-15.43297806	0	44.7635726258	3.2177191328935
2561	2	1499931.389	-15.29751112	0	46.086748638	3.2666076173605
2562	3	1499931.389	-15.29751112	0	46.086748638	3.26572187776794
2563	3	1499931.306	-15.40334467	0	46.4275075648	3.24069264069264
2564	5	1499931.306	-15.40334467	0	46.4275075648	3.23896103896104
2565	2	1499931.306	-15.40334467	0	46.4275075648	3.24155844155844
2566	1	1499931.306	-15.40334467	0	46.4275075648	3.24242424242424
2567	3	1499931.306	-15.40334467	0	46.4275075648	3.24069264069264
2568	2	1499931.306	-15.40334467	0	46.4275075648	3.24155844155844
2569	1	1499931.368	-15.49012817	0	46.3086678397	3.23813708260105
2570	1	1499931.368	-15.49012817	0	46.3086678397	3.23813708260105
2571	1	1499931.368	-15.49012817	0	46.3086678397	3.23813708260105
2572	2	1499931.368	-15.49012817	0	46.3086678397	3.23725834797891
2573	2	1499931.368	-15.49012817	0	46.3086678397	3.23725834797891
2574	3	1499931.368	-15.49012817	0	46.3086678397	3.23637961335677
2575	5	1499931.368	-15.49012817	0	46.3086678397	3.23462214411248
2576	2	1499931.368	-15.49012817	0	46.3086678397	3.23725834797891
2577	4	1499931.56	-15.64887849	0	44.0112879576	3.19134615384615
2578	5	1499931.56	-15.64887849	0	44.0112879576	3.19038461538462
2579	2	1499931.56	-15.64887849	0	44.0112879576	3.19326923076923
2580	4	1499931.56	-15.64887849	0	44.0112879576	3.19134615384615
2581	1	1499931.666	-15.83937887	0	45.2281143055	3.20095693779904
2582	4	1499931.666	-15.83937887	0	45.2281143055	3.19808612440191
2583	4	1499931.666	-15.83937887	0	45.2281143055	3.19808612440191
2584	3	1499931.315	-15.84996223	0	45.8556840432	3.20632133450395
2585	2	1499931.315	-15.84996223	0	45.8556840432	3.2071992976295
2586	2	1499931.315	-15.84996223	0	45.8556840432	3.2071992976295
2587	1	1499931.315	-15.84996223	0	45.8556840432	3.20807726075505
2588	5	1499931.315	-15.84996223	0	45.8556840432	3.20456540825285
2589	6	1499931.315	-15.84996223	0	45.8556840432	3.2036874451273
2590	4	1499931.315	-15.84996223	0	45.8556840432	3.2054433713784
2591	4	1499931.315	-15.84996223	0	45.8556840432	3.2054433713784
2592	5	1499931.315	-15.84996223	0	45.8556840432	3.20456540825285
2593	2	1499931.315	-15.84996223	0	45.8556840432	3.2071992976295
2594	1	1499931.33	-15.96002911	0	45.6580306733	3.20814880425155
2595	4	1499931.33	-15.96002911	0	45.6580306733	3.20549158547387
2596	5	1499931.33	-15.96002911	0	45.6580306733	3.20460584588131
2597	5	1499931.306	-16.02352924	0	46.1062099346	3.19563318777293
2598	2	1499931.618	-15.9388624	0	45.3539654204	3.18620037807183
2599	1	1499931.618	-15.9388624	0	45.3539654204	3.18714555765595
2600	4	1499931.618	-15.9388624	0	45.3539654204	3.18431001890359
2601	2	1499931.618	-15.9388624	0	45.3539654204	3.18620037807183
2602	2	1499931.618	-15.9388624	0	45.3539654204	3.18620037807183
2603	3	1499931.467	-15.94521242	0	44.6804143659	3.20391061452514
2604	3	1499931.467	-15.94521242	0	44.6804143659	3.20391061452514
2605	6	1499931.467	-15.94521242	0	44.6804143659	3.20111731843575
2606	6	1499931.467	-15.94521242	0	44.6804143659	3.20111731843575
2607	3	1499931.467	-15.94521242	0	44.6804143659	3.20391061452514
2608	3	1499931.546	-16.15687951	0	44.9286959657	3.19306466729147
2609	1	1499931.546	-16.15687951	0	44.9286959657	3.19493908153702
2610	4	1499931.546	-16.15687951	0	44.9286959657	3.1921274601687
2611	4	1499931.546	-16.15687951	0	44.9286959657	3.1921274601687
2612	3	1499931.787	-16.04681262	0	45.0966636507	3.17733990147783
2613	2	1499931.725	-16.15052949	0	45.562995965	3.17618586640852
2614	6	1499931.634	-16.16111285	0	45.1755852218	3.17904761904762
2615	4	1499931.48	-16.23519633	0	44.3364654173	3.1593252108716
2616	4	1499931.48	-16.23519633	0	44.3364654173	3.1593252108716
2617	1	1499931.48	-16.23519633	0	44.3364654173	3.16213683223992
2618	1	1499931.48	-16.23519633	0	44.3364654173	3.16213683223992
2619	1	1499931.48	-16.23519633	0	44.3364654173	3.16213683223992
2620	2	1499931.48	-16.23519633	0	44.3364654173	3.16119962511715
2621	2	1499931.48	-16.23519633	0	44.3364654173	3.16119962511715
2622	2	1499931.48	-16.23519633	0	44.3364654173	3.16119962511715
2623	4	1499931.393	-16.237313	0	44.0014105338	3.16620241411328
2624	5	1499931.393	-16.237313	0	44.0014105338	3.1652739090065
2625	6	1499931.393	-16.237313	0	44.0014105338	3.16434540389972
2626	6	1499931.165	-16.14629615	0	44.3549502888	3.18832891246684
2627	6	1499931.165	-16.14629615	0	44.3549502888	3.18832891246684
2628	6	1499931.167	-16.19921292	0	44.0962091866	3.16949152542373
2629	6	1499931.167	-16.19921292	0	44.0962091866	3.16949152542373
2630	5	1499931.08	-16.19921292	0	43.9441147738	3.17828773168579
2631	3	1499931.08	-16.19921292	0	43.9441147738	3.18005295675199
2632	3	1499931.08	-16.19921292	0	43.9441147738	3.18005295675199
2633	6	1499931.08	-16.19921292	0	43.9441147738	3.17740511915269
2634	5	1499931.08	-16.19921292	0	43.9441147738	3.17828773168579
2635	6	1499931.08	-16.19921292	0	43.9441147738	3.17740511915269
2636	4	1499930.773	-16.04257928	0	44.2356371327	3.23953098827471
2637	3	1499930.773	-16.04257928	0	44.2356371327	3.24036850921273
2638	2	1499930.773	-16.04257928	0	44.2356371327	3.24120603015075
2639	1	1499930.775	-16.14206281	0	44.2470714465	3.23031825795645
2640	1	1499930.775	-16.14206281	0	44.2470714465	3.23031825795645
2641	3	1499930.775	-16.14206281	0	44.2470714465	3.2286432160804
2642	2	1499930.775	-16.14206281	0	44.2470714465	3.22948073701843
2643	6	1499930.775	-16.237313	0	44.6543666649	3.21576763485477
2644	5	1499930.775	-16.237313	0	44.6543666649	3.21659751037344
2645	5	1499930.919	-15.59807839	0	45.5425238887	3.22712146422629
2646	6	1499930.919	-15.59807839	0	45.5425238887	3.22628951747088
2647	4	1499930.775	-15.79281211	0	44.3951787987	3.25229741019215
2648	6	1499930.574	-15.69756192	0	43.6484370004	3.24189526184539
2649	4	1499930.574	-15.69756192	0	43.6484370004	3.24355777223608
2650	1	1499930.462	-15.74624535	0	43.0563017584	3.24665551839465
2651	5	1499930.462	-15.74624535	0	43.0563017584	3.2433110367893
2652	6	1499930.462	-15.74624535	0	43.0563017584	3.24247491638796
2653	2	1499930.369	-15.74412868	0	42.4422267749	3.25820016820858
2654	4	1499930.367	-15.74412868	0	42.4375898283	3.2565180824222
2655	3	1499930.28	-15.74201201	0	41.9490779448	3.26450511945392
2656	2	1499930.28	-15.74201201	0	41.9490779448	3.26535836177474
2657	5	1499930.563	-16.237313	0	43.5331502238	3.2125
2658	4	1499930.563	-16.237313	0	43.5331502238	3.21333333333333
2659	6	1499930.487	-16.237313	0	43.4649081612	3.21862011637573
2660	4	1499930.487	-16.237313	0	43.4649081612	3.22028262676642
2661	2	1499930.42	-16.05739597	0	42.7837241992	3.24476110645432
2662	5	1499930.43	-16.14841282	0	43.1362785831	3.23308270676692
2663	5	1499930.411	-16.24154634	0	42.9748926163	3.22814321398834
2664	5	1499930.411	-16.23942967	0	42.9748926163	3.22814321398834
2665	5	1499930.267	-15.24882769	0	42.3020794752	3.27801179443976
2666	2	1499930.267	-15.24882769	0	42.3020794752	3.28053917438922
2667	4	1499930.267	-15.24882769	0	42.3020794752	3.27885425442292
2668	5	1499930.278	-15.44991143	0	41.6638890926	3.25748502994012
2669	4	1499930.278	-15.44991143	0	41.6638890926	3.25834046193328
2670	2	1499930.271	-15.59596172	0	42.053464073	3.2572156196944
2671	2	1499930.271	-15.59596172	0	42.053464073	3.2572156196944
2672	5	1499931.814	-13.50016722	0	34.4039952853	3.28441558441558
2673	6	1499931.814	-13.50016722	0	34.4039952853	3.28311688311688
2674	2	1499931.814	-13.50016722	0	34.4039952853	3.28831168831169
2675	2	1499931.719	-13.44301711	0	33.9235679459	3.27496757457847
2676	3	1499931.729	-13.59118407	0	34.8795177613	3.29522613065327
2677	3	1499931.799	-13.63775083	0	35.8862630512	3.28660049627792
2678	1	1499931.943	-13.77533444	0	36.8223380625	3.2991239048811
2679	3	1499931.85	-13.78168445	0	36.4969099284	3.28677379480841
2680	2	1499931.761	-13.78168445	0	36.1454588762	3.28571428571429
2681	NA	1499931.75	-13.94255144	0	36.9378059901	3.27153110047847
2682	2	1499931.666	-13.94466811	0	36.5930544459	3.26800472255018
2683	1	1499931.467	-14.0907184	0	38.3826749578	3.23891891891892
2684	1	1499931.467	-14.0907184	0	38.3826749578	3.23891891891892
2685	3	1499932.059	-14.04626832	0	38.8231313299	3.27872860635697
2686	1	1499932.068	-14.14363518	0	38.9560910378	3.27017114914425
2687	1	1499932.068	-14.14363518	0	38.9560910378	3.27017114914425
2688	1	1499932.068	-14.14575185	0	39.0035984659	3.27017114914425
2689	1	1499932.068	-14.14575185	0	39.0035984659	3.27017114914425
2690	3	1499932.199	-14.33413556	0	39.9553984852	3.27509293680297
2691	5	1499931.863	-14.24735205	0	38.7740017839	3.26950354609929
2692	5	1499931.759	-14.30661884	0	39.2561347418	3.27303370786517
2693	2	1499931.769	-14.36376895	0	39.7047096079	3.27759197324415
2694	1	1499931.575	-14.34048557	0	39.9950338931	3.27589852008457
2695	2	1499931.575	-14.34048557	0	39.9950338931	3.27484143763214
2696	2	1499931.575	-14.34048557	0	39.9950338931	3.27484143763214
2697	2	1499931.619	-14.4907692	0	41.3540988794	3.27489626556017
2698	2	1499931.619	-14.4907692	0	41.3540988794	3.27489626556017
2699	2	1499931.619	-14.4907692	0	41.3540988794	3.27489626556017
2700	2	1499931.619	-14.4907692	0	41.3540988794	3.27489626556017
2701	3	1499931.619	-14.4907692	0	41.3540988794	3.27385892116183
2702	3	1499931.619	-14.4907692	0	41.3540988794	3.27385892116183
2703	2	1499931.264	-14.28968547	0	39.017810657	3.25488180883864
2704	1	1499931.264	-14.28968547	0	39.017810657	3.25590955806783
2705	4	1499931.734	-14.98607019	0	44.9003986419	3.2197265625
2706	3	1499931.259	-14.85271993	0	45.7190131569	3.25546806649169
2707	3	1499931.259	-14.85271993	0	45.7190131569	3.25546806649169
2708	5	1499931.259	-14.85271993	1	45.7190131569	3.25371828521435
2709	5	1499931.261	-15.03898697	4	46.5329211986	3.24415584415584
2710	3	1499931.215	-13.63708077	0	35.604419268	3.21333333333333
2711	4	1499931.215	-13.63708077	0	35.604419268	3.21222222222222
2712	4	1499930.872	-13.38889548	0	35.5395496879	3.23258306538049
2713	2	1499930.872	-13.44568364	0	35.5395496879	3.23728813559322
2714	6	1499930.805	-13.34052038	0	34.7841213592	3.22055674518201
2715	4	1499930.75	-13.34262365	0	34.810292448	3.21260683760684
2716	4	1499931.08	-14.83594194	0	45.7235720522	3.27257240204429
2717	4	1499931.08	-14.83594194	0	45.7235720522	3.27257240204429
2718	6	1499931.015	-14.70764276	0	44.7301587136	3.28167808219178
2719	6	1499931.015	-14.70764276	0	44.7301587136	3.28167808219178
2720	4	1499931.015	-14.70764276	0	44.7301587136	3.2833904109589
2721	4	1499931.015	-14.70764276	0	44.7301587136	3.2833904109589
2722	6	1499930.914	-14.63402848	0	43.8135323517	3.29852045256745
2723	6	1499930.931	-14.84014847	0	45.4290126131	3.27219430485762
2724	2	1499930.931	-14.84014847	0	45.4290126131	3.27554438860972
2725	3	1499930.826	-14.75181133	0	45.3105886581	3.28724279835391
2726	3	1499930.826	-14.75181133	0	45.3105886581	3.28724279835391
2727	4	1499930.826	-14.75181133	0	45.3105886581	3.28641975308642
2728	4	1499930.826	-14.75181133	0	45.3105886581	3.28641975308642
2729	6	1499930.826	-14.75181133	0	45.3105886581	3.28477366255144
2730	6	1499930.731	-15.00630642	2	44.4930558499	3.27280265339967
2731	3	1499930.731	-15.11988274	0	44.8613758487	3.25965488907149
2732	4	1499930.733	-15.17246437	0	45.0566288925	3.2569558101473
2733	4	1499930.733	-15.17246437	0	45.0566288925	3.2569558101473
2734	2	1499930.514	-14.63823501	0	42.2644116363	3.29026701119724
2735	5	1499930.514	-14.63823501	0	42.2644116363	3.28768303186908
2736	5	1499930.514	-14.63823501	0	42.2644116363	3.28768303186908
2737	6	1499930.407	-14.64033828	0	41.4272306693	3.29065743944637
2738	5	1499930.407	-14.64033828	0	41.4272306693	3.29152249134948
2739	3	1499930.407	-14.64033828	0	41.4272306693	3.29325259515571
2740	5	1499930.357	-14.64033828	0	41.3827365775	3.28879310344828
2741	1	1499930.272	-14.64033828	0	40.6316939619	3.28094820017559
2742	3	1499930.272	-14.64033828	0	40.6316939619	3.2791922739245
2743	2	1499930.272	-14.64033828	0	40.6316939619	3.28007023705004
2744	4	1499930.272	-14.64033828	0	40.6316939619	3.27831431079895
2745	4	1499930.523	-14.8927301	0	43.8810613437	3.27631578947368
2746	6	1499930.521	-14.8927301	0	43.8731911755	3.27467105263158
2747	3	1499930.521	-14.8927301	0	43.8731911755	3.27713815789474
2748	5	1499930.521	-14.8927301	0	43.8731911755	3.27549342105263
2749	2	1499930.521	-14.8927301	0	43.8731911755	3.27796052631579
2750	2	1499930.521	-14.8927301	0	43.8731911755	3.27796052631579
2751	6	1499930.365	-14.75181133	2	41.9706155764	3.30828351836038
2752	5	1499930.365	-14.75181133	0	41.9706155764	3.30913748932536
2753	5	1499930.365	-14.75181133	0	41.9706155764	3.30913748932536
2754	4	1499930.287	-14.7476048	0	40.8153385157	3.30183727034121
2755	2	1499930.287	-14.7476048	0	40.8153385157	3.30358705161855
2756	3	1499930.285	-14.88431704	0	43.0894028973	3.3014950166113
2757	2	1499930.285	-14.88431704	0	43.0894028973	3.30232558139535
2758	6	1499930.285	-14.88431704	0	43.0894028973	3.29900332225914
2759	4	1499932.818	-11.08685147	0	18.648860216	3.34828496042216
2760	5	1499932.818	-11.08685147	0	18.648860216	3.34564643799472
2761	5	1499932.818	-11.08685147	0	18.648860216	3.34564643799472
2762	4	1499932.818	-11.08685147	0	18.648860216	3.34828496042216
2763	3	1499932.818	-11.08685147	0	18.648860216	3.3509234828496
2764	2	1499932.814	-11.19903502	0	18.8839418022	3.33862433862434
2765	5	1499932.37	-11.09320148	0	24.2309936707	3.38374291115312
2766	3	1499932.37	-11.09320148	0	24.2309936707	3.3875236294896
2767	4	1499932.361	-11.23925177	0	23.5459661291	3.35420743639922
2768	2	1499932.363	-11.29216854	0	23.2490689735	3.36852589641434
2769	1	1499932.367	-11.34085197	0	22.9020581448	3.35569105691057
2770	2	1499932.367	-11.34085197	0	22.9020581448	3.35365853658537
2771	2	1499932.367	-11.34085197	0	22.9020581448	3.35365853658537
2772	1	1499932.367	-11.34085197	0	22.9020581448	3.35569105691057
2773	3	1499932.367	-11.40011876	0	23.1140227238	3.34615384615385
2774	2	1499932.367	-11.40011876	0	23.1140227238	3.34817813765182
2775	2	1499932.367	-11.40011876	0	23.1140227238	3.34817813765182
2776	4	1499932.422	-11.58215246	0	21.7703168739	3.33333333333333
2777	2	1499932.422	-11.58215246	0	21.7703168739	3.33774834437086
2778	2	1499932.873	-11.45938554	0	19.8289830318	3.31926121372032
2779	1	1499932.873	-11.45938554	0	19.8289830318	3.32189973614776
2780	4	1499932.823	-11.520769	0	20.3242097531	3.33503836317136
2781	2	1499932.823	-11.520769	0	20.3242097531	3.34015345268542
2782	2	1499932.823	-11.520769	0	20.3242097531	3.34015345268542
2783	2	1499932.823	-11.520769	0	20.3242097531	3.34015345268542
2784	2	1499932.823	-11.520769	0	20.3242097531	3.34015345268542
2785	1	1499932.823	-11.520769	0	20.3242097531	3.34271099744246
2786	1	1499932.823	-11.520769	0	20.3242097531	3.34271099744246
2787	1	1499932.823	-11.520769	0	20.3242097531	3.34271099744246
2788	3	1499933.263	-11.60543584	0	18.0966837223	3.43870967741935
2789	3	1499933.259	-11.70068603	0	18.6982986516	3.41772151898734
2790	3	1499933.261	-11.70068603	0	18.7087124424	3.41772151898734
2791	5	1499933.132	-11.64988593	0	18.4182550148	3.40432098765432
2792	6	1499933.132	-11.64988593	0	18.4182550148	3.40123456790123
2793	2	1499933.132	-11.64988593	0	18.4182550148	3.41358024691358
2794	1	1499933.045	-12.04993673	0	20.3414983681	3.37752161383285
2795	2	1499933.045	-12.04993673	0	20.3414983681	3.37463976945245
2796	1	1499933.045	-12.04993673	0	20.3414983681	3.37752161383285
2797	2	1499932.966	-12.10497017	0	20.6112016889	3.37921348314607
2798	2	1499932.888	-12.16000361	0	21.6544551075	3.37007874015748
2799	2	1499932.852	-12.11343685	0	21.4462989054	3.36482939632546
2800	3	1499932.882	-12.3060539	0	22.1243075897	3.38020833333333
2801	3	1499932.882	-12.3060539	0	22.1243075897	3.38020833333333
